Source,Target,Type
ADPribose_ChhHhhNhOhhPh_c,rx_583,Directed
rx_583,Hf_c,Directed
rx_583,AlphacDcRibose_hcphosphate_c,Directed
rx_583,AMP_ChhHhhNhOhP_c,Directed
Hf_c,rx_584,Directed
ScAdenosylcLcmethionine_c,rx_584,Directed
rx_584,ScAdenosylmethioninamine_c,Directed
rx_584,COh_COh_c_sink,Directed
Hf_c,rx_585,Directed
Hydroxypyruvate_c,rx_585,Directed
Nicotinamide_adenine_dinucleotide_c_reduced_c,rx_585,Directed
rx_585,dRecGlycerate_c,Directed
rx_585,Nicotinamide_adenine_dinucleotide_c,Directed
_hcMethyltetrahydrofolate_c,rx_586,Directed
LcHomocysteine_c,rx_586,Directed
rx_586,Hf_c,Directed
rx_586,_hghghghcTetrahydrofolate_c,Directed
rx_586,LcMethionine_c,Directed
Xanthine_c,rx_587,Directed
_hcPhosphocalphacDcribose_hcdiphosphate_c,rx_587,Directed
rx_587,Diphosphate_c,Directed
rx_587,Xanthosine_hicphosphate_c,Directed
Galactitol_e,rx_588,Directed
Uridine_c,rx_589,Directed
ATP_ChhHhhNhOhhPh_c,rx_589,Directed
rx_589,Hf_c,Directed
rx_589,UMP_ChHhhNhOhP_c,Directed
rx_589,ADP_ChhHhhNhOhhPh_c,Directed
HhO_HhO_c,rx_590,Directed
UDPcNcacetylcDcglucosamine_c,rx_590,Directed
rx_590,Hf_c,Directed
rx_590,NcAcetylcDcmannosamine_c,Directed
rx_590,UDP_ChHhhNhOhhPh_c,Directed
_hcAminobenzoate_c,rx_591,Directed
_hchydroxymethylcdihydropterin_pyrophosphate_c,rx_591,Directed
rx_591,Diphosphate_c,Directed
rx_591,Dihydropteroate_c,Directed
Hf_c,rx_592,Directed
Farnesyl_diphosphate_c,rx_592,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,rx_592,Directed
rx_592,Squalene_ChhHhh_c,Directed
rx_592,Diphosphate_c,Directed
rx_592,Nicotinamide_adenine_dinucleotide_phosphate_c,Directed
LcLeucine_e,rx_593,Directed
Hf_e,rx_593,Directed
rx_593,Hf_c,Directed
rx_593,LcLeucine_c,Directed
LcThreonine_c,rx_594,Directed
rx_594,_hcOxobutanoate_c,Directed
rx_594,Ammonium_c,Directed
HhO_HhO_c,rx_595,Directed
SncGlycerochcphosphochcinositol_c,rx_595,Directed
rx_595,Hf_c,Directed
rx_595,MyocInositol_c,Directed
rx_595,Glycerol_hcphosphate_c,Directed
dSechcHydroxyhexanoylcCoA_c,rx_596,Directed
rx_596,HhO_HhO_c,Directed
rx_596,TranscHexchcenoylcCoA_c,Directed
NcAcetylcDcglucosamine_c,rx_597,Directed
LcLeucine_c,rx_598,Directed
GMP_ChhHhhNhOhP_c,rx_599,Directed
_hhcFormyltetrahydrofolate_c,rx_600,Directed
_hghghghcTetrahydrofolate_c,rx_601,Directed
_hghhcMethylenetetrahydrofolate_c,rx_602,Directed
LcValine_c,rx_603,Directed
LcArginine_c,rx_604,Directed
LcIsoleucine_c,rx_605,Directed
HhO_HhO_c,rx_606,Directed
LcAspartate_c,rx_607,Directed
LcCysteine_c,rx_608,Directed
UDPcNcacetylmuramate_c,rx_609,Directed
LcMethionine_c,rx_610,Directed
LcTyrosine_c,rx_611,Directed
LcHistidine_c,rx_612,Directed
CMP_ChHhhNhOhP_c,rx_613,Directed
AMP_ChhHhhNhOhP_c,rx_614,Directed
LcGlutamine_c,rx_615,Directed
NcAcetylcDcglucosamine_hcphosphate_c,rx_616,Directed
LcAlanine_c,rx_617,Directed
LcPhenylalanine_c,rx_618,Directed
LcAsparagine_c,rx_619,Directed
LLchghcDiaminoheptanedioate_c,rx_620,Directed
DTMP_ChhHhhNhOhP_c,rx_621,Directed
UMP_ChHhhNhOhP_c,rx_622,Directed
LcProline_c,rx_623,Directed
Nicotinamide_adenine_dinucleotide_c,rx_624,Directed
Heme_O_ChhHhhFeNhOh_c,rx_625,Directed
Spermidine_c,rx_626,Directed
Glycine_c,rx_627,Directed
LcSerine_c,rx_628,Directed
DAMP_ChhHhhNhOhP_c,rx_629,Directed
Siroheme_ChhHhhFeNhOhh_c,rx_630,Directed
ATP_ChhHhhNhOhhPh_c,rx_631,Directed
DcGlucosamine_hcphosphate_c,rx_632,Directed
Putrescine_c,rx_633,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c,rx_634,Directed
LcTryptophan_c,rx_635,Directed
LcGlutamate_c,rx_636,Directed
DCMP_ChHhhNhOhP_c,rx_637,Directed
Flavin_adenine_dinucleotide_oxidized_c,rx_638,Directed
DGMP_ChhHhhNhOhP_c,rx_639,Directed
LcThreonine_c,rx_640,Directed
rx_641,Hf_c,Directed
rx_642,ADP_ChhHhhNhOhhPh_c,Directed
rx_643,Phosphate_c,Directed
Fatty_acid_dAnteisocChhjhe_c,rx_644,Directed
Fatty_acid_dIsocChhjhe_c,rx_645,Directed
Hexadecanoate_dncChhjhe_c,rx_646,Directed
Fatty_acid_dAnteisocChhjhe_c,rx_647,Directed
Fatty_acid_disocChhjhe_c,rx_648,Directed
Fatty_acid_dIsocChhjhe_c,rx_649,Directed
Protoporphyrinogen_IX_c,rx_650,Directed
Oh_Oh_c,rx_651,Directed
rx_652,HhO_HhO_c,Directed
rx_653,Protoporphyrin_c,Directed
rx_654,CMP_ChHhhNhOhP_c,Directed
Hf_c,rx_655,Directed
Nicotinamide_adenine_dinucleotide_c_reduced_c,rx_656,Directed
Ubiquinonech_c,rx_657,Directed
rx_658,Nicotinamide_adenine_dinucleotide_c,Directed
rx_659,Ubiquinolch_c,Directed
rx_660,Hf_e,Directed
DcGlucose_c,rx_661,Directed
CTP_ChHhhNhOhhPh_c,rx_662,Directed
rx_663,Diphosphate_c,Directed
rx_664,COh_COh_c_sink,Directed
Ubiquinolch_c,rx_665,Directed
rx_666,Ubiquinonech_c,Directed
_hcDemethylmenaquinone_h_c,rx_667,Directed
rx_668,_hcDemethylmenaquinol_h_c,Directed
Fatty_Acid_dChhjhe_c,rx_669,Directed
Glycerol_hcphosphate_c,rx_670,Directed
Fatty_acid_dIsocChhjhe_c,rx_671,Directed
Octadecanoate_dncChhjhe_c,rx_672,Directed
rx_673,Glycerol_c,Directed
Pyruvate_c,rx_674,Directed
Phosphate_c,rx_675,Directed
rx_676,Acetyl_phosphate_c,Directed
rx_677,Hydrogen_peroxide_c,Directed
Thiamin_c,rx_678,Directed
rx_679,_hcAminochcmethylchcphosphomethylpyrimidine_c,Directed
rx_680,LcPhenylalanine_e,Directed
rx_681,DcGlycerate_hcphosphate_c,Directed
rx_682,LcValine_e,Directed
rx_683,Hexadecanoate_dncChhjhe_e,Directed
rx_684,Ethanol_e,Directed
rx_685,LcAspartate_e,Directed
rx_686,Spectinomycin_c,Directed
rx_687,DcGlucose_e,Directed
rx_688,DcAlanine_e,Directed
rx_689,NcSuccinylcLLchghcdiaminoheptanedioate_c,Directed
rx_690,NhcAcetylcLcornithine_c,Directed
rx_691,Ammonium_e,Directed
rx_692,_hcCarboxychchydroxychcmethylpentanoate_c,Directed
rx_693,Nicotinate_e,Directed
rx_694,LcMalate_e,Directed
rx_695,LcLeucine_e,Directed
rx_696,LcSerine_e,Directed
rx_697,Biotin_e,Directed
rx_698,Putrescine_e,Directed
rx_699,LcGlutamate_e,Directed
rx_700,NcAcetylcDcglucosamine_e,Directed
rx_701,Nitrate_e,Directed
rx_702,Sulfur_c,Directed
rx_703,Deoxyribose_ChHhhOh_c,Directed
rx_704,Reduced_glutathione_c,Directed
rx_705,Oh_Oh_e,Directed
rx_706,Succinate_semialdehydecthiamin_diphosphate_anion_c,Directed
rx_707,Spermidine_e,Directed
rx_708,_hDcmyocInositol_hcphosphate_c,Directed
rx_709,Lactose_ChhHhhOhh_e,Directed
rx_710,Thiamin_e,Directed
rx_711,Sulfate_e,Directed
rx_712,LcIsoleucine_e,Directed
rx_713,LcCysteine_e,Directed
rx_714,Adenosine_e,Directed
rx_715,Hydroxypyruvate_c,Directed
rx_716,DcFructose_e,Directed
rx_717,Uroporphyrinogen_I_c,Directed
rx_718,Octopine_c,Directed
rx_719,Orotidine_hicphosphate_c,Directed
rx_720,HhO_HhO_e,Directed
rx_721,_hcaminochcdhcphosphocDcribosyleimidazolechccarboxylate_c,Directed
rx_722,Deoxyuridine_c,Directed
rx_723,Galactitol_e,Directed
rx_724,Uridine_e,Directed
rx_725,Maltose_ChhHhhOhh_e,Directed
rx_726,Cytidine_e,Directed
rx_727,LcArginine_e,Directed
rx_728,_hcOctaprenylchcmethoxychghcbenzoquinone_c,Directed
rx_729,DcMannose_e,Directed
rx_730,_hcAminochcphosphonopropanoate_c,Directed
rx_731,_hcMethylchcdhchydroxyethylecthiazole_c,Directed
rx_732,MesochghcDiaminoheptanedioate_e,Directed
rx_733,LcCarnitine_e,Directed
rx_734,Xanthine_e,Directed
rx_735,Protoheme_ChhHhhFeNhOh_e,Directed
rx_736,Trehalose_e,Directed
rx_737,Methanol_c,Directed
rx_738,LcRibulose_c,Directed
rx_739,NcAcetylcLchcaminochcoxopimelate_c,Directed
rx_740,DecanoylcCoA_dncChhjhCoAe_c,Directed
rx_741,Urea_CHhNhO_e,Directed
rx_742,DcRibose_e,Directed
rx_743,Guanine_e,Directed
rx_744,DcLactate_e,Directed
rx_745,dSecDihydroorotate_c,Directed
rx_746,Superoxide_anion_c,Directed
rx_747,TetradecanoylcCoA_dncChhjhCoAe_c,Directed
rx_748,Nicotinamide_e,Directed
rx_749,Glycerol_hcphosphate_e,Directed
rx_750,LcHomoserine_c,Directed
rx_751,LcLactate_e,Directed
rx_752,LcTryptophan_e,Directed
rx_753,Glycine_betaine_e,Directed
rx_754,DcMannitol_e,Directed
rx_755,All_trans_Hexaprenyl_diphosphate_ChhHhhOhPh_c,Directed
rx_756,All_trans_Decaprenyl_diphosphate_c,Directed
rx_757,Raffinose_ChhHhhOhh_c,Directed
rx_758,NcAcetylneuraminate_e,Directed
rx_759,AllctranscOctaprenyl_diphosphate_c,Directed
rx_760,_hcCcmethylcDcerythritol_hcphosphate_c,Directed
rx_761,LcMethionine_e,Directed
rx_762,OctanoylcCoA_dncChjhCoAe_c,Directed
rx_763,Cytosine_e,Directed
rx_764,Choline_ChHhhNO_e,Directed
rx_765,Glycerophosphoglycerol_c,Directed
rx_766,dRechghcDihydroxychcmethylbutanoate_c,Directed
rx_767,DcNopaline_c,Directed
rx_768,DcMannose_hcphosphate_c,Directed
rx_769,Glycerophosphoserine_c,Directed
rx_770,Thymidine_ChhHhhNhOh_e,Directed
rx_771,DcGlyceraldehyde_e,Directed
rx_772,NcBenzoylglycine_c,Directed
rx_773,NcAcetylcDcmuramoylcLcalanine_c,Directed
rx_774,DAMP_ChhHhhNhOhP_c,Directed
rx_775,COh_COh_e,Directed
rx_776,_hcPhosphoglycolate_c,Directed
rx_777,LcAlanine_e,Directed
rx_778,SncGlycerochcphosphoethanolamine_c,Directed
rx_779,SncGlycerochcphosphocholine_c,Directed
rx_780,DcGlucosamine_hcphosphate_c,Directed
rx_781,SncGlycerochcphosphochcinositol_c,Directed
rx_782,Undecaprenol_c,Directed
rx_783,Streptomycin_c,Directed
rx_784,Uracil_e,Directed
rx_785,_hcAminobutanoate_c,Directed
rx_786,Hypoxanthine_c,Directed
rx_787,DodecanoylcCoA_dncChhjhCoAe_c,Directed
rx_788,Manganese_e,Directed
rx_789,DCMP_ChHhhNhOhP_c,Directed
rx_790,Salicin_ChhHhhOh_e,Directed
rx_791,LcProline_e,Directed
rx_792,Deoxyadenosine_c,Directed
rx_793,ADPribose_ChhHhhNhOhhPh_c,Directed
rx_794,DGMP_ChhHhhNhOhP_c,Directed
rx_795,DcGlucose_hcphosphate_c,Directed
rx_796,Glycine_e,Directed
rx_797,OcSuccinylcLchomoserine_c,Directed
rx_798,LcHistidine_e,Directed
rx_799,Indolepyruvate_ChhHhNOh_c,Directed
rx_800,LcThreonine_e,Directed
rx_801,CitratecMg_e,Directed
rx_802,_R__Mevalonate_ChHhhOh_c,Directed
rx_803,LcTyrosine_e,Directed
rx_804,Molybdate_e,Directed
Thiamin_monophosphate_c,rx_805,Directed
Heme_A_ChhHhhFeNhOh_c,rx_806,Directed
Reduced_FMN_c,rx_807,Directed
_hghcDiaminopentane_c,rx_808,Directed
ScdhcMethylpropanoylecdihydrolipoamide_c,rx_809,Directed
TranscTetradecchcenoylcCoA_c,rx_810,Directed
Reduced_riboflavin_c,rx_811,Directed
LcGlutamate_hcsemialdehyde_c,rx_812,Directed
ScdhcMethylbutanoylecdihydrolipoamide_c,rx_813,Directed
ADPcLcglycerocDcmannocheptose_c,rx_814,Directed
Formamide_c,rx_815,Directed
_hcOctaprenylchcmethylchcmethoxychghcbenzoquinone_c,rx_816,Directed
Melibiose_ChhHhhOhh_c,rx_817,Directed
NcSuccinylchcLcaminochcoxoheptanedioate_c,rx_818,Directed
Phenylpyruvate_c,rx_819,Directed
Formaldehyde_c,rx_820,Directed
Glycogen_ChHhhOh_c,rx_821,Directed
_hcFormamidochcdhcphosphocDcribosyleimidazolechccarboxamide_c,rx_822,Directed
Hexadecenoate_dncChhjhe_c,rx_823,Directed
_hcPhosphonopyruvate_c,rx_824,Directed
NcAcetylcLcglutamyl_hcphosphate_c,rx_825,Directed
MyocInositol_c,rx_826,Directed
_hcdHydroxymethylephenol_c,rx_827,Directed
Squalene_ChhHhh_c,rx_828,Directed
LcCarnitine_c,rx_829,Directed
Biotinyl_h__AMP_ChhHhhNhOhPS_c,rx_830,Directed
_hcPhosphocDcglyceroyl_phosphate_c,rx_831,Directed
TranscHexadecchcenoylcCoA_c,rx_832,Directed
ScdhcMethylbutanoylecdihydrolipoamide_c,rx_833,Directed
_hcphosphocDcgluconochghclactone_c,rx_834,Directed
TranscDecchcenoylcCoA_c,rx_835,Directed
Glycine_betaine_c,rx_836,Directed
UndecaprenylcdiphosphocNcacetylmuramoylcdNcacetylglucosamineecLcalacDcglucmesochghcdiaminopimeloylcDcalacDcala_c,rx_837,Directed
DUTP_ChHhhNhOhhPh_c,rx_838,Directed
NhcAcetylcLLchghcdiaminoheptanedioate_c,rx_839,Directed
Indole_h_acetaldehyde_ChhHhNO_c,rx_840,Directed
Octadecenoate_dncChhjhe_c,rx_841,Directed
Galactitol_hcphosphate_c,rx_842,Directed
UDPgalactose_c,rx_843,Directed
Manganese_c,rx_844,Directed
CitratecMg_c,rx_845,Directed
TranscOctchcenoylcCoA_c,rx_846,Directed
LcRibulose_hcphosphate_c,rx_847,Directed
_hcphosphoribosylchccarboxyaminoimidazole_c,rx_848,Directed
_hcdhcHydroxyphenylepyruvate_c,rx_849,Directed
_hcphosphochcdcytidine_hicdiphosphoechcCcmethylcDcerythritol_c,rx_850,Directed
NcCarbamoylcLcaspartate_c,rx_851,Directed
Benzoate_c,rx_852,Directed
_hcDemethylmenaquinol_h_c,rx_853,Directed
TranscDodecchcenoylcCoA_c,rx_854,Directed
Undecaprenyl_diphosphate_c,rx_855,Directed
Molybdate_c,rx_856,Directed
ScAdenosylchcmethylthiochcoxobutanoate_c,rx_857,Directed
AllctranscHeptaprenyl_diphosphate_c,rx_858,Directed
_hcPhosphocLcaspartate_c,rx_859,Directed
DcGlyceraldehyde_c,rx_860,Directed
Pseudouridine_h__phosphate_ChHhhNhOhP_c,rx_861,Directed
_hiicAdenylylspectinomycin_c,rx_862,Directed
Oxidized_glutathione_c,rx_863,Directed
O_Acetyl_L_homoserine_ChHhhNOh_c,rx_864,Directed
Ethanolamine_c,rx_865,Directed
DCTP_ChHhhNhOhhPh_c,rx_866,Directed
Orotate_ChHhNhOh_c,rx_867,Directed
_R__Acetoin_ChHhOh_c,rx_868,Directed
Inorganic_triphosphate_c,rx_869,Directed
_hcPyruvoylchghghghctetrahydropterin_c,rx_870,Directed
Guanosine_hicdiphosphate_hictriphosphate_c,rx_871,Directed
DTTP_ChhHhhNhOhhPh_c,rx_872,Directed
Fatty_acid_dAnteisocChhjhe_c,rx_873,Directed
ScRibosylcLchomocysteine_c,rx_874,Directed
Thiamine_diphosphate_c,rx_875,Directed
Acetylcmaltose_c,rx_876,Directed
DGTP_ChhHhhNhOhhPh_c,rx_877,Directed
Coproporphyrinogen_I_c,rx_878,Directed
Tetrahydrofolyl_Glu_h__ChhHhhNhOh_c,rx_879,Directed
rx_880,Dihydroxyacetone_phosphate_c,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,rx_881,Directed
Malonyl_CoA_ChhHhhNhOhhPhS_c,rx_882,Directed
AcetylcCoA_c,rx_883,Directed
rx_884,Coenzyme_A_c,Directed
rx_885,Nicotinamide_adenine_dinucleotide_phosphate_c,Directed
UDPcNcacetylcDcmannosamine_c,rx_886,Directed
UDPglucose_c,rx_887,Directed
CDPglycerol_ChhHhhNhOhhPh_c,rx_888,Directed
rx_889,UDP_ChHhhNhOhhPh_c,Directed
_hcMethylbutanoylcCoA_c,rx_890,Directed
rx_891,AMP_ChhHhhNhOhP_c,Directed
rx_892,_hcDeoxycDcribose_hcphosphate_c,Directed
UDP_ChHhhNhOhhPh_c,rx_893,Directed
rx_894,DUDP_ChHhhNhOhhPh_c,Directed
ADP_ChhHhhNhOhhPh_c,rx_895,Directed
rx_896,DADP_ChhHhhNhOhPh_c,Directed
_hcIsopropylmaleate_c,rx_897,Directed
Sirohydrochlorin_c,rx_898,Directed
rx_899,Siroheme_ChhHhhFeNhOhh_c,Directed
rx_900,DCTP_ChHhhNhOhhPh_c,Directed
IsobutyrylcCoA_c,rx_901,Directed
Streptomycin_c,rx_902,Directed
rx_903,Ammonium_c,Directed
rx_904,Nicotinamide_adenine_dinucleotide_c_reduced_c,Directed
CDP_ChHhhNhOhhPh_c,rx_905,Directed
rx_906,DCDP_ChHhhNhOhhPh_c,Directed
DcAlanine_c,rx_907,Directed
Protoporphyrin_c,rx_908,Directed
rx_909,Protoheme_ChhHhhFeNhOh_c,Directed
rx_910,_hghcDiaminopentane_c,Directed
Phosphoenolpyruvate_c,rx_911,Directed
rx_912,Sucrose_hcphosphate_c,Directed
rx_913,Pyruvate_c,Directed
rx_914,DATP_ChhHhhNhOhhPh_c,Directed
rx_915,DcGlucose_c,Directed
rx_916,DcFructose_c,Directed
GTP_ChhHhhNhOhhPh_c,rx_917,Directed
rx_918,DGTP_ChhHhhNhOhhPh_c,Directed
rx_919,Flavin_adenine_dinucleotide_oxidized_c,Directed
NcAcetylcDcmuramoylcLcalanine_c,rx_920,Directed
rx_921,LcAlanine_c,Directed
rx_922,Fatty_acid_dIsocChhjhe_c,Directed
Coenzyme_A_c,rx_923,Directed
rx_924,PimeloylcCoA_c,Directed
_hcOxoglutarate_c,rx_925,Directed
rx_926,SuccinylcCoA_c,Directed
MesochghcDiaminoheptanedioate_c,rx_927,Directed
DchicPhosphopantothenate_c,rx_928,Directed
UTP_ChHhhNhOhhPh_c,rx_929,Directed
rx_930,DUTP_ChHhhNhOhhPh_c,Directed
rx_931,_hghhcMethylenetetrahydrofolate_c,Directed
LcHomocysteine_c,rx_932,Directed
rx_933,LcMethionine_c,Directed
Nitrite_c,rx_934,Directed
UDPcNcacetylcDcgalactosamine_c,rx_935,Directed
rx_936,UMP_ChHhhNhOhP_c,Directed
rx_937,Adenosine_highicbisphosphate_c,Directed
Dihydroxyacetone_phosphate_c,rx_938,Directed
rx_939,Pantetheine_hicphosphate_c,Directed
rx_940,_hcPhosphocDcgluconate_c,Directed
GDP_ChhHhhNhOhhPh_c,rx_941,Directed
rx_942,DGDP_ChhHhhNhOhhPh_c,Directed
_hcMethylchcoxobutanoate_c,rx_943,Directed
Succinate_c,rx_944,Directed
rx_945,Fumarate_c,Directed
Deoxyadenosine_c,rx_946,Directed
rx_947,Adenine_c,Directed
rx_948,LcGlutamate_c,Directed
Deoxyuridine_c,rx_949,Directed
rx_950,Uracil_c,Directed
rx_951,Fatty_acid_dIsocChhjhe_c,Directed
_hcMethylchcoxopentanoate_c,rx_952,Directed
_hicPhosphoadenylyl_sulfate_c,rx_953,Directed
rx_954,Sulfite_c,Directed
rx_955,_hcPyrrolinechccarboxylate_c,Directed
rx_956,LcGlutamate_hcsemialdehyde_c,Directed
_R__Mevalonate_ChHhhOh_c,rx_957,Directed
rx_958,Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,Directed
rx_959,Hydroxymethylglutaryl_CoA_ChhHhhNhOhhPhS_c,Directed
rx_960,Hexadecanoate_dncChhjhe_c,Directed
Sulfite_c,rx_961,Directed
rx_962,Hydrogen_sulfide_c,Directed
UndecaprenylcdiphosphocNcacetylmuramoylcLcalanylcDcglutamylcmesochghcdiaminopimeloylcDcalanylcDcalanine_c,rx_963,Directed
UDPcNcacetylcDcglucosamine_c,rx_964,Directed
rx_965,UndecaprenylcdiphosphocNcacetylmuramoylcdNcacetylglucosamineecLcalacDcglucmesochghcdiaminopimeloylcDcalacDcala_c,Directed
rx_966,Octadecenoate_dncChhjhe_c,Directed
rx_967,Octadecanoate_dncChhjhe_c,Directed
rx_968,Fatty_acid_dIsocChhjhe_c,Directed
rx_969,Fatty_acid_disocChhjhe_c,Directed
rx_970,Fatty_acid_dAnteisocChhjhe_c,Directed
rx_971,Hexadecenoate_dncChhjhe_c,Directed
rx_972,Fatty_acid_dAnteisocChhjhe_c,Directed
rx_973,Fatty_Acid_dChhjhe_c,Directed
rx_974,Fatty_acid_dAnteisocChhjhe_c,Directed
COh_COh_c_sink,rx_975,Directed
rx_976,COh_COh_c_source,Directed
