x y name z
4 -Inf Fatty_acid_(Iso-C15:0)_c 3.9770699768269013
4 -Inf Hexadecanoate_(n-C16:0)_c 3.9740133127024944
4 0.0 UDP_C9H11N2O12P2_c 3.8809885866328777
4 0.8372727025023002 Nicotinamide_adenine_dinucleotide_c 3.9558545585696896
4 -Inf Ubiquinol-8_c 3.8893236568038474
4 0.0 L-Tryptophan_e 4.103393024170718
4 0.0 Uracil_c 3.991621078444012
4 -Inf Glycine_betaine_e 3.998713253940201
4 -Inf D-Mannitol_e 4.069815825462465
4 -Inf All_trans_Hexaprenyl_diphosphate_C30H49O7P2_c 3.9566108497256263
4 0.022420177027282065 ADP_C10H12N5O10P2_c 4.021498994251289
4 -Inf All_trans_Decaprenyl_diphosphate_c 3.9825173180826448
4 -Inf Raffinose_C18H32O16_c 3.8764488702638045
4 0.0 DUDP_C9H11N2O11P2_c 3.984884477693445
4 -Inf N-Acetylneuraminate_e 4.0193262917516535
4 -Inf All-trans-Octaprenyl_diphosphate_c 4.067186943054576
4 0.0 DCTP_C9H12N3O13P3_c 4.205721136011516
4 -Inf 2-C-methyl-D-erythritol_4-phosphate_c 3.854104828498075
4 -Inf L-Methionine_e 3.894477599260702
4 -Inf Fatty_acid_(Anteiso-C15:0)_c 4.088601846398213
4 0.06445798922691845 Octanoyl-CoA_(n-C8:0CoA)_c 4.043477124623776
4 0.7387145111141706 Cytosine_e 3.8950665229562804
4 -Inf Choline_C5H14NO_e 4.022402914925352
4 -Inf Glycerophosphoglycerol_c 3.980857575006427
4 -Inf Pyruvate_c 4.149080371898975
4 -Inf (R)-2,3-Dihydroxy-3-methylbutanoate_c 3.880627135184873
4 0.44530898338929203 D-Nopaline_c 4.020555878521847
4 -Inf D-Mannose_1-phosphate_c 3.9638858030573876
4 -Inf Fatty_acid_(iso-C16:0)_c 3.9113646746173583
4 -Inf Glycerophosphoserine_c 4.044220590839693
4 -Inf Fatty_acid_(Iso-C14:0)_c 3.8645480154173337
4 0.0 Thymidine_C10H14N2O5_e 4.0238232066503015
4 -Inf 1-Pyrroline-5-carboxylate_c 3.8360641808292284
4 -Inf D-Glyceraldehyde_e 4.018936521648729
4 -Inf N-Benzoylglycine_c 4.113109951414247
4 0.0 N-Acetyl-D-muramoyl-L-alanine_c 3.9954774811614526
4 0.0 DAMP_C10H12N5O6P_c 4.043434337329767
4 0.0 Siroheme_C42H36FeN4O16_c 4.0122755976627404
